Status,Characteristic,Shape,"Part number (#:Packing code)","L size","W size","T size","Temperature   characteristics","Rated   voltage",Capacitance,"Tolerance   of   capacitance",Notes
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H122JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,1200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H152JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,1500pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H182JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,1800pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H222JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,2200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H272JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,2700pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H332JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,3300pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H392JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,3900pF,±5%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H472JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,4700pF,±5%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H562JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,5600pF,±5%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H682JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,6800pF,±5%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1H822JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",50Vdc,8200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1K182JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",80Vdc,1800pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1K222JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",80Vdc,2200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1K272JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",80Vdc,2700pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C1K392JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",80Vdc,3900pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A100JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,10pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A101JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,100pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A102JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,1000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A120JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,12pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A121JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,120pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A122JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,1200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A150JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,15pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A151JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,150pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A152JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,1500pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A180JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,18pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A181JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,180pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A1R0CA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,1.0pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A220JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,22pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A221JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,220pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A270JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,27pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A271JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,270pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A2R0CA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,2.0pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A330JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,33pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A331JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,330pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A390JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,39pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A391JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,390pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A3R0CA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,3.0pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A470JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,47pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A471JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,470pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A4R0CA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,4.0pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A560JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,56pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A561JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,560pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A5R0CA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,5.0pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A680JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,68pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A681JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,680pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A6R0DA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,6.0pF,±0.5pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A7R0DA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,7.0pF,±0.5pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A820JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,82pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A821JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,820pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A8R0DA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,8.0pF,±0.5pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1885C2A9R0DA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","C0G (EIA)",100Vdc,9.0pF,±0.5pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H102JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,1000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H103JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,10000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H122JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,1200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H152JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,1500pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H182JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,1800pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H222JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,2200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H272JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,2700pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H332JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,3300pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H392JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,3900pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H472JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,4700pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H562JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,5600pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H682JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,6800pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U1H822JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",50Vdc,8200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A102JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,1000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A103JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,10000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A122JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,1200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A152JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,1500pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A182JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,1800pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A222JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,2200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A272JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,2700pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A332JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,3300pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A392JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,3900pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A472JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,4700pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A562JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,5600pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A682JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,6800pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM1887U2A822JA16#,"1.6 ±0.1mm","0.8 ±0.1mm","0.8 ±0.1mm","U2J (EIA)",100Vdc,8200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2165C1K472JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.6 ±0.1mm","C0G (EIA)",80Vdc,4700pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2165C2A182JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.6 ±0.1mm","C0G (EIA)",100Vdc,1800pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2165C2A222JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.6 ±0.1mm","C0G (EIA)",100Vdc,2200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2165C2A272JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.6 ±0.1mm","C0G (EIA)",100Vdc,2700pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2165C2A332JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.6 ±0.1mm","C0G (EIA)",100Vdc,3300pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2195C1H123JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","C0G (EIA)",50Vdc,12000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2195C1H153JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","C0G (EIA)",50Vdc,15000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2195C1K103JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","C0G (EIA)",80Vdc,10000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2195C1K123JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","C0G (EIA)",80Vdc,12000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2195C1K153JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","C0G (EIA)",80Vdc,15000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2195C1K682JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","C0G (EIA)",80Vdc,6800pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2195C1K822JA16#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","C0G (EIA)",80Vdc,8200pF,±5%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A102KA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1000pF,±10%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A102MA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1000pF,±20%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A112KA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1100pF,±10%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A112MA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1100pF,±20%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A122KA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1200pF,±10%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A122MA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1200pF,±20%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A132KA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1300pF,±10%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A132MA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1300pF,±20%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A152KA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1500pF,±10%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM2199E2A152MA05#,"2.0 ±0.15mm","1.25 ±0.15mm","0.85 ±0.1mm","ZLM (Murata)",100Vdc,1500pF,±20%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E100JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,10pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E101JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,100pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E102JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,1000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E120JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,12pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E121JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,120pF,±5%,
